rca_event_id,start_time,end_time,affected_ports,problem_type,root_cause_candidate,evidence,duration_minutes,severity_score,root_cause_score,confidence
RCA-864,2026-02-04 14:30:00,2026-02-04 14:35:00,"port-id7427,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,100,100,High
RCA-865,2026-02-04 14:30:00,2026-02-04 14:35:00,"port-id7427,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,100,100,High
RCA-866,2026-02-04 14:30:00,2026-02-04 14:35:00,"port-id7427,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,100,100,High
RCA-867,2026-02-04 14:30:00,2026-02-04 14:35:00,"port-id7429,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",10,86,100,High
RCA-868,2026-02-04 14:45:00,2026-02-04 14:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-869,2026-02-04 14:45:00,2026-02-04 14:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-870,2026-02-04 14:45:00,2026-02-04 14:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-871,2026-02-04 14:45:00,2026-02-04 14:55:00,"port-id7427,port-id7428,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-872,2026-02-04 15:00:00,2026-02-04 15:10:00,"port-id7428,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-873,2026-02-04 15:00:00,2026-02-04 15:10:00,"port-id7428,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-874,2026-02-04 15:00:00,2026-02-04 15:10:00,"port-id7428,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-929,2026-02-05 00:45:00,2026-02-05 00:55:00,"port-id7427,port-id7430,port-id7431",Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",15,100,100,High
RCA-946,2026-02-05 06:05:00,2026-02-05 06:10:00,"port-id7428,port-id7429,port-id7430",Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",10,100,100,High
RCA-953,2026-02-05 07:45:00,2026-02-05 07:55:00,"port-id7428,port-id7429,port-id7430",Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",15,100,100,High
RCA-971,2026-02-05 11:05:00,2026-02-05 11:10:00,"port-id7428,port-id7429,port-id7430",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,100,100,High
RCA-972,2026-02-05 11:05:00,2026-02-05 11:10:00,"port-id7428,port-id7429,port-id7430",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,100,100,High
RCA-973,2026-02-05 11:05:00,2026-02-05 11:10:00,"port-id7428,port-id7429,port-id7430",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,100,100,High
RCA-981,2026-02-05 11:30:00,2026-02-05 11:40:00,"port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-983,2026-02-05 11:35:00,2026-02-05 11:40:00,"port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,86,100,High
RCA-984,2026-02-05 11:35:00,2026-02-05 11:40:00,"port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,86,100,High
RCA-985,2026-02-05 11:35:00,2026-02-05 11:40:00,"port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,86,100,High
RCA-1000,2026-02-05 12:30:00,2026-02-05 12:35:00,"port-id7427,port-id7428,port-id7430",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",10,100,100,High
RCA-1005,2026-02-05 12:45:00,2026-02-05 12:55:00,"port-id7427,port-id7428,port-id7429",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-1006,2026-02-05 12:45:00,2026-02-05 12:55:00,"port-id7427,port-id7428,port-id7429",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-1007,2026-02-05 12:45:00,2026-02-05 12:55:00,"port-id7427,port-id7428,port-id7429",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-1008,2026-02-05 12:45:00,2026-02-05 12:55:00,"port-id7427,port-id7428,port-id7429",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-1011,2026-02-05 13:05:00,2026-02-05 13:10:00,"port-id7427,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,100,100,High
RCA-1012,2026-02-05 13:05:00,2026-02-05 13:10:00,"port-id7427,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,100,100,High
RCA-1013,2026-02-05 13:05:00,2026-02-05 13:10:00,"port-id7427,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,100,100,High
RCA-1015,2026-02-05 13:15:00,2026-02-05 13:20:00,"port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,100,100,High
RCA-1016,2026-02-05 13:15:00,2026-02-05 13:20:00,"port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,100,100,High
RCA-1017,2026-02-05 13:15:00,2026-02-05 13:20:00,"port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,100,100,High
RCA-1018,2026-02-05 13:15:00,2026-02-05 13:20:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",10,100,100,High
RCA-1022,2026-02-05 13:30:00,2026-02-05 13:40:00,"port-id7427,port-id7428,port-id7430",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-1023,2026-02-05 13:30:00,2026-02-05 13:35:00,"port-id7427,port-id7430",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,86,100,High
RCA-1024,2026-02-05 13:30:00,2026-02-05 13:35:00,"port-id7427,port-id7430",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,86,100,High
RCA-1025,2026-02-05 13:30:00,2026-02-05 13:35:00,"port-id7427,port-id7430",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,86,100,High
RCA-1027,2026-02-05 13:45:00,2026-02-05 13:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-1028,2026-02-05 13:45:00,2026-02-05 13:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-1029,2026-02-05 13:45:00,2026-02-05 13:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-1030,2026-02-05 13:45:00,2026-02-05 13:55:00,"port-id7427,port-id7428,port-id7430",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-1031,2026-02-05 14:00:00,2026-02-05 14:05:00,"port-id7428,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,86,100,High
RCA-1032,2026-02-05 14:00:00,2026-02-05 14:05:00,"port-id7428,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,86,100,High
RCA-1033,2026-02-05 14:00:00,2026-02-05 14:05:00,"port-id7428,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,86,100,High
RCA-1037,2026-02-05 14:15:00,2026-02-05 14:25:00,"port-id7427,port-id7428,port-id7430",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-1038,2026-02-05 14:15:00,2026-02-05 14:25:00,"port-id7427,port-id7428,port-id7430",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-1039,2026-02-05 14:15:00,2026-02-05 14:25:00,"port-id7427,port-id7428,port-id7430",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-1040,2026-02-05 14:15:00,2026-02-05 14:25:00,"port-id7427,port-id7428,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-1041,2026-02-05 14:30:00,2026-02-05 14:40:00,"port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-1042,2026-02-05 14:30:00,2026-02-05 14:40:00,"port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-1043,2026-02-05 14:30:00,2026-02-05 14:40:00,"port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-1044,2026-02-05 14:30:00,2026-02-05 14:40:00,"port-id7428,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-1045,2026-02-05 14:45:00,2026-02-05 14:50:00,"port-id7428,port-id7429,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",10,100,100,High
RCA-1046,2026-02-05 14:45:00,2026-02-05 14:50:00,"port-id7428,port-id7429,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",10,100,100,High
RCA-1047,2026-02-05 14:45:00,2026-02-05 14:50:00,"port-id7428,port-id7429,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",10,100,100,High
